;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;876;57;1;60;29;147;5,06;15,09;0;15,86;2,74;70,19;3,52;00:15:26;0,31;1,79;6,84;3,25;16,67;0,09;0,21;1,74;27,74;4,05;0;4,05;0,87;32,5;0;
ALTARE ;953;62;4;79;45;224;5,67;18,68;0;28,03;3,76;70,42;8,05;00:15:26;0,4;2,94;8,28;4,76;23,52;0,37;0;8;46;4;0;4;3,55;43,73;0;
BIANCU;880;57;0;66;34;143;5,15;16,71;0;16,96;3,24;69,53;4,46;00:15:26;0,37;1,93;7,45;3,88;16,26;0;1;3;24;7;0;7;0;32,18;0;
CANDELA;828;54;0;61;23;145;4,82;15,97;0;19,55;3,03;73,49;5,62;00:15:26;0,37;2,36;7,43;2,74;17,51;0,03;0;1;25;2;0;2;0,28;35,23;0;
COCCO;828;54;0;49;21;125;4,71;13,38;0;8,82;1,22;70,86;0,13;00:15:26;0,15;1,06;5,87;2,49;15,1;0;0;1;22;1;0;1;0;28,48;0;
DALLA BERNARDINA ;907;59;4;70;46;155;5,36;17,83;0;16,97;6,17;66,47;4,34;00:15:26;0,68;1,87;7,71;5,08;17,04;0,48;0;1;27;8;0;8;4,33;32,55;0;
GOZZI;725;47;0;49;22;125;4,16;14,32;0;11,39;1,62;76,18;0;00:15:26;0,22;1,57;6,69;2,99;17,23;0;0;0;31;4;0;4;0;33,32;0;
LA ROSA ;854;55;0;47;17;143;4,81;12,15;0;8,29;1,28;71,36;0,26;00:15:26;0,15;0,97;5,5;1,96;16,78;0;0;2;25;2;0;2;0;31,16;0;
LELLA ;918;59;0;62;31;120;5,3;15,05;0;18,45;4,27;67,26;6,17;00:15:26;0,46;2,01;6,79;3,41;13,05;0,02;1;3;25;5;0;5;0,19;28;0;
MANCA;966;63;0;72;39;183;5,66;16,85;0;19,32;3,12;67,55;4,17;00:15:26;0,32;2;7,5;4,06;18,97;0;0;2;36;8;0;8;0;36,13;0;
MASTINO;926;60;4;62;35;183;5,42;16,82;0;14,41;3,71;68,77;5,79;00:15:26;0,4;1,56;6,69;3,8;19,75;0,44;0;3;31;7;0;7;4,09;36,16;0;
MICELI;902;58;0;61;22;124;5,17;14,38;0;18,71;2,15;68,73;5,07;00:15:26;0,24;2,07;6,71;2,44;13,77;0;0;1;24;3;0;3;0;29,43;0;
OGUNSEYE;784;51;0;48;17;102;4,41;12,19;0;14,19;2,13;72,77;1,11;00:15:26;0,27;1,81;6,16;2,2;13,06;0;0;1;30;5;0;5;0;27,27;0;
PARIGI;975;63;1;72;47;205;5,77;17,88;0;19,7;4,81;67,61;4,4;00:15:26;0,49;2,02;7,35;4,86;20,99;0,13;0;1;35;3;0;3;1,31;39,01;0;
PENNINGTON;847;55;0;37;12;97;4,68;10,14;0;7,67;0,91;70,87;0,56;00:15:26;0,11;0,91;4,34;1,41;11,44;0;0;1;13;1;0;1;0;22,85;0;
PISANO;871;56;1;69;36;162;5,1;16,75;0;15,44;3,28;70,34;4,38;00:15:26;0,38;1,77;7,96;4,12;18,64;0,09;1;1;18;3;0;3;0,74;35,49;0;
PITZALIS;926;60;2;69;40;163;5,43;16,94;0;18,51;3,65;67,02;5,55;00:15:26;0,39;2;7,43;4,28;17,55;0,22;1;1;34;5;0;5;2,07;34,33;0;
VALLOCCHIA;767;50;0;48;19;98;4,33;12,7;0;12,12;1,37;73,21;0,64;00:15:26;0,18;1,58;6,32;2,53;12,78;0;0;0;24;2;0;2;0;26,05;0;
VERDE;858;56;0;56;18;140;4,88;13,48;0;15,96;1,07;72,33;2,42;00:15:26;0,13;1,86;6,58;2,11;16,26;0;0;2;30;3;0;3;0;32,46;0;
ZUGARO;928;60;0;67;25;159;5,33;14,43;0;16,8;1,31;68,78;3,71;00:15:26;0,14;1,81;7,21;2,69;17,08;0;0;1;27;4;0;4;0;33,58;0;
