;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;701;31;1;34;33;71;2,71;13,72;0;10,01;11,71;84,75;5,03;00:22:58;1,5;1,33;4,55;4,31;9,22;0,07;2,61;2,33;11,33;11,78;0;11,78;7,48;18,94;16,97;
ALTARE ;402;17;0;12;13;22;1,49;10,35;0;4,24;5,52;93,08;3,93;00:22:58;1,38;1,06;3,04;3,12;5,47;0;1;0;6;4;0;4;5,72;12,75;17,94;
ARBOLEDA;444;19;0;8;5;1;1,57;4,91;0;1,43;0,58;93,52;0;00:22:58;0,13;0,32;1,76;1,2;0,16;0;0;0;1;1;0;1;0;0,51;6,82;
BELLONI ;944;41;0;53;54;117;3,72;16,9;0;13,54;18,56;78,77;11,05;00:22:58;1,97;1,43;5,66;5,72;12,38;0;4;5;20;17;0;17;11,91;25,09;18,92;
CADILI;583;25;0;30;28;63;2,27;15,57;0;8,74;10,36;87,3;5,09;00:22:58;1,78;1,5;5,06;4,79;10,78;0,04;3;3;7;8;0;8;12,97;22,3;19,08;
COCCO;598;26;0;27;25;64;2,28;13,14;0;7,84;6,93;86,37;1,2;00:22:58;1,16;1,31;4,5;4,13;10,65;0;2;0;7;8;0;8;0;20,25;15,32;
DALLA BERNARDINA ;659;29;0;31;33;65;2,56;15,61;0;9,09;12,97;83,94;2,3;00:22:58;1,97;1,38;4,77;5;9,86;0;2;1;10;14;0;14;3,47;20,55;16,48;
DEMARCUS ;968;42;0;67;67;164;3,98;22,12;0;24,81;27,63;75,9;10,42;00:22:58;2,85;2,56;6,89;6,9;16,95;0;10;7;28;30;0;30;13,68;32,73;18,83;
DORATIOTTO ;599;26;0;21;21;40;2,22;9,9;0;5,63;4,68;88,35;1,25;00:22:58;0,78;0,94;3,56;3,45;6,64;0;0;2;6;5;0;5;1,97;14,31;16,46;
EMERSON;785;34;4;45;50;112;3,12;18,13;0;11,31;22,09;84,15;5,12;00:22:58;2,81;1,44;5,76;6,35;14,32;0,5;8;2;9;22;0;22;17,09;26,91;19,8;
GAGLIANO;856;37;5;34;35;84;3,26;13,21;0;12,28;11,87;80,78;6,45;00:22:58;1,39;1,43;4,02;4,05;9,75;0,64;2;4;13;9;0;9;5,47;20,17;20,51;
GIANDONATO;555;24;0;22;16;20;2,07;10,76;0;6,84;2,97;87,25;2,01;00:22:58;0,54;1,23;3,88;2,93;3,53;0;1;1;7;3;0;3;0;9,84;14,62;
LA ROSA ;527;23;0;14;12;34;1,91;7,7;0;4,02;1,2;91,14;0,94;00:22:58;0,23;0,76;2,69;2,25;6,46;0;0;0;6;6;0;6;2,25;13,25;16,54;
LELLA ;945;41;0;69;64;158;3,86;21,28;0;17,31;30,36;76,99;9,99;00:22:58;3,21;1,83;7,3;6,8;16,76;0,01;8;5;28;23;0;23;15,33;32,19;19,01;
MARIGOSU;808;35;0;53;51;91;3,23;18,55;0;18,28;15,71;79,69;7,71;00:22:58;1,94;2,26;6,6;6,27;11,29;0;1;3;18;17;0;17;5,79;24,63;18,69;
PENNINGTON;548;24;0;16;16;31;2,02;9,14;0;5,26;4,84;88,89;2,39;00:22:58;0,88;0,96;2,99;2,9;5,72;0;1;2;4;7;0;7;5,58;12,62;16,87;
PITZALIS;883;38;1;57;50;136;3,52;18,29;0;14,85;16,35;77,55;12,7;00:22:58;1,85;1,68;6,41;5,63;15,39;0,1;1;5;16;20;0;20;27,7;30,26;19,21;
UDHO;633;28;0;11;11;9;2,28;6,83;0;2,53;2,57;90,89;0,51;00:22:58;0,41;0,4;1,75;1,69;1,48;0;0;0;3;3;0;3;0;3,84;11,89;
VERDE;890;39;0;46;40;74;3,43;14,46;0;12,14;15,49;80,87;7,44;00:22:58;1,74;1,36;5,21;4,45;8,35;0;3;2;15;15;0;15;5,65;18,78;18,52;
