;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;443;54;26;37;23;86;5,1;21,97;0;12,11;5,24;0;5,96;00:08:11;1,15;2,78;8,44;5,13;19,65;6,12;0,74;1,74;10,68;5,63;0;5,63;25,85;35,07;0;
BIANCU;363;51;34;34;21;92;4,97;25;0;14,38;3,54;0;5,18;00:07:03;0,97;3,96;9,4;5,73;25,41;9,25;0;6;11;3;0;3;33,6;43,17;0;
DALLA BERNARDINA ;363;51;33;37;22;80;5;25,45;0;11,82;5,11;0;8,9;00:07:03;1,41;3,25;10,15;6,13;22,09;9,22;0;1;9;7;0;7;32,37;38,77;0;
DEMARCUS ;374;53;50;34;22;95;5,14;25,22;0;12,11;4,61;0;7,72;00:07:03;1,23;3,23;9,14;5,98;25,4;13,29;1;3;12;3;0;3;45,76;42,34;0;
DORATIOTTO ;1962;69;71;130;116;328;6,5;22,2;0;40,97;35,33;0;22,72;00:28:32;1,8;2,09;6,61;5,89;16,7;3,6;10;3;28;40;0;40;68,42;30,72;0;
GOZZI;336;48;18;30;15;54;4,43;20,47;0;10,33;2,68;0;4,96;00:07:03;0,8;3,08;9,06;4,37;16,1;5,45;0;1;10;1;0;1;18,29;30,83;0;
LA ROSA ;363;51;9;29;17;76;4,79;20,42;0;9,75;2,79;0;1,38;00:07:03;0,77;2,69;8,1;4,81;20,88;2,58;0;3;9;0;0;0;9,37;36,1;0;
LELLA ;356;50;41;32;19;79;4,76;22,01;0;12,13;4,49;0;9,27;00:07:03;1,26;3,41;9,08;5,27;22,08;11,56;1;2;12;5;0;5;41,16;38,28;0;
MANCA;377;53;15;31;14;81;4,93;19,24;0;7,5;2,81;0;2,3;00:07:03;0,75;1,99;8,09;3,75;21,47;4,05;0;0;10;1;0;1;15,28;35,97;0;
MASTINO;352;50;45;38;23;97;4,8;24,53;0;10,09;3,9;0;9,19;00:07:03;1,11;2,87;10,74;6,59;27,7;12,75;1;2;10;10;0;10;44,84;46,06;0;
MICELI;351;50;33;35;21;86;4,83;25,47;0;10,47;7,12;0;5,08;00:07:03;2,03;2,98;9,84;6,1;24,58;9,52;1;1;12;8;0;8;32,84;41,28;0;
MURONI;324;46;14;27;16;50;4,27;20,05;0;9,63;3,68;0;4,37;00:07:03;1,13;2,97;8,37;4,9;15,5;4,2;0;1;9;6;0;6;13,64;29,95;0;
OGUNSEYE;390;55;11;28;18;70;5,06;18,28;0;7,08;2,18;0;1,54;00:07:03;0,56;1,81;7,23;4,62;17,92;2,7;0;2;5;2;0;2;10,53;30,78;0;
PARIGI;355;50;6;33;15;63;4,7;20,59;0;11,07;2;0;3,07;00:07:03;0,56;3,12;9,27;4,1;17,6;1,8;0;0;10;2;0;2;6,39;34,03;0;
PENNINGTON;372;53;12;27;17;60;4,86;19,2;0;9,5;2,33;0;4,6;00:07:03;0,63;2,55;7,3;4,59;16,04;3,27;0;1;6;3;0;3;12,17;29,47;0;
PISANO;324;46;17;33;16;61;4,36;22,62;0;12,01;2,86;0;4,07;00:07:03;0,88;3,7;10,23;5,04;18,89;5,24;0;1;9;4;0;4;17;35,45;0;
PITZALIS;384;54;32;37;23;86;5,29;25,73;0;14,68;5,57;0;5,84;00:07:03;1,45;3,82;9,68;5,99;22,37;8,29;0;1;16;7;0;7;31,82;39,58;0;
VALLOCCHIA;338;48;27;28;18;63;4,5;21,53;0;5,93;3,43;0;2,73;00:07:03;1,01;1,75;8,4;5,19;18,67;7,96;0;1;9;3;0;3;26,91;33,02;0;
VERDE;357;51;4;28;9;56;4,6;17,63;0;9,69;2,45;0;1,34;00:07:03;0,69;2,71;7,75;2,4;15,66;1,19;0;2;7;1;0;1;4,26;30,2;0;
ZUGARO;371;53;30;28;13;64;4,93;21,13;0;10,88;2,7;0;8,95;00:07:03;0,73;2,93;7,47;3,59;17,21;8,11;0;2;9;1;0;1;26,58;33,55;0;
