;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;403;43;11;20;13;41;3,85;14,1;0;6,67;2,42;0;3,65;00:09:15;0,55;1,59;4,85;3,01;10,24;3,01;0,42;2,79;8,16;3,68;0;3,68;10,52;20,05;0;
BIANCU;500;54;2;36;22;63;5,02;20,33;0;14,83;6,6;0;6,96;00:09:15;1,32;2,97;7,15;4,47;12,71;0,36;1;7;18;10;0;10;1,8;27,36;0;
DALLA BERNARDINA ;412;44;29;30;22;53;4,12;19,85;0;9,33;6,69;0;6,95;00:09:15;1,63;2,27;7,38;5,28;12,83;7,1;1;3;8;8;0;8;25,17;24,37;0;
DEMARCUS ;381;41;14;15;9;42;3,56;11,83;0;2,49;0,89;0;0,29;00:09:15;0,23;0,65;3,87;2,3;10,94;3,69;0;1;6;1;0;1;14,06;19,13;0;
DORATIOTTO ;333;36;10;14;7;32;3,1;11,24;0;4,07;2,18;0;2,43;00:09:15;0,65;1,22;4,21;2,19;9,69;2,98;0;3;5;1;0;1;9,93;18,84;0;
GOZZI;282;30;23;17;9;38;2,75;16,8;0;7,52;2,36;0;5,46;00:09:15;0,84;2,67;6,04;3,15;13,33;8,08;1;4;10;3;0;3;19,95;27,27;0;
LA ROSA ;356;38;7;13;9;36;3,31;11,5;0;2,61;0,91;0;0,93;00:09:15;0,25;0,73;3,66;2,5;10,21;2,09;0;0;4;0;0;0;7,45;17,92;0;
LELLA ;431;47;12;23;14;36;4,1;13,96;0;7,52;1,31;0;5,84;00:09:15;0,3;1,74;5,45;3,21;8,39;2,76;0;2;5;3;0;3;11,9;16,57;0;
MANCA;341;37;15;19;11;41;3,21;12,96;0;4,33;0,51;0;2,64;00:09:15;0,15;1,27;5,47;3,17;12,18;4,51;0;1;8;3;0;3;15,35;22,88;0;
MASTINO;329;36;0;9;5;22;3,01;9,48;0;1,63;0,45;0;0,33;00:09:15;0,14;0,49;2,67;1,59;6,65;0;1;0;2;1;0;1;0;12,4;0;
MICELI;495;53;0;33;24;59;4,92;19,1;0;13,11;5,18;0;5,39;00:09:15;1,05;2,65;6,65;4,83;11,89;0;1;6;18;12;0;12;0;25,19;0;
MURONI;334;36;15;16;7;39;3,18;14,22;0;8,87;0,17;0;5,68;00:09:15;0,05;2,66;4,7;2,11;11,7;4,64;0;5;7;1;0;1;15,48;24,54;0;
OGUNSEYE;423;46;14;15;10;33;3,92;11,09;0;3,75;1,22;0;1,29;00:09:15;0,29;0,89;3,49;2,33;7,71;3,3;0;1;6;0;0;0;13,94;14,69;0;
PARIGI;429;46;18;15;9;34;3,97;10,74;0;2,14;0,98;0;1,97;00:09:15;0,23;0,5;3,61;1,99;7,97;4,18;0;0;5;0;0;0;17,97;13,95;0;
PENNINGTON;402;43;16;16;11;41;3,79;12,72;0;2,54;1,7;0;2,67;00:09:15;0,42;0,63;3,96;2,79;10,21;4,02;0;0;5;2;0;2;15,62;17,83;0;
PISANO;295;32;16;14;9;32;2,8;13,55;0;5,51;0,51;0;3,73;00:09:15;0,17;1,86;4,91;3,01;10,83;5,54;0;2;8;1;0;1;16,35;21,33;0;
PITZALIS;550;59;0;31;21;54;5,39;17,3;0;15,05;6,29;0;6,56;00:09:15;1,14;2,74;5,65;3,78;9,83;0;2;8;15;9;0;9;0;21,85;0;
VALLOCCHIA;376;41;2;12;8;34;3,48;10,99;0;2,77;0,38;0;1,37;00:09:15;0,1;0,74;3,07;2,21;9,16;0,6;0;0;3;1;0;1;2,25;16,29;0;
VERDE;430;46;14;20;8;28;4,02;11,88;0;3,9;1,15;0;4,01;00:09:15;0,27;0,91;4,58;1,91;6,61;3,32;0;0;6;1;0;1;12,59;13,67;0;
ZUGARO;559;60;0;32;25;65;5,52;18,32;0;14,66;6,46;0;4,83;00:09:15;1,16;2,62;5,65;4,4;11,66;0;1;10;16;13;0;13;0;24,84;0;
