;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;599;35;22;32;23;62;3,14;16,52;0,32;13,52;7,84;0;7,66;00:17:15;1,27;2,21;5,14;3,74;9,95;3,42;2,65;4,35;13,88;9,41;0;9,41;17,96;20,66;0;
BIANCU;736;43;48;43;32;87;3,92;18,52;0;14,81;9,78;0;12,67;00:17:15;1,33;2,01;5,79;4,37;11,76;6,5;3;4;18;12;0;12;36,04;23,42;0;
DALLA BERNARDINA ;539;31;6;25;17;56;2,75;13,73;0;10,73;4,21;0;2,68;00:17:15;0,78;1,99;4,64;3,07;10,35;1,2;0;4;11;5;0;5;6,45;19,83;0;
DEMARCUS ;425;25;25;25;19;60;2,28;19,4;0;9,67;6,97;0;7,13;00:17:15;1,64;2,27;5,98;4,39;14,17;5,91;4;4;12;5;0;5;18,02;27,17;0;
DORATIOTTO ;765;44;51;47;33;96;4,08;18,91;5,51;19,17;11,83;0;19,61;00:17:15;1,55;2,51;6,12;4,38;12,56;6,73;3;5;18;10;0;10;33,51;26;0;
LA ROSA ;603;35;9;30;20;49;3,11;15,04;0;11,05;5,75;0;2,32;00:17:15;0,95;1,83;5,04;3,24;8,14;1,45;1;2;12;5;0;5;8,72;17,23;0;
LELLA ;376;22;0;10;6;15;1,87;10,74;0;6,55;2,29;0;2,57;00:17:15;0,61;1,74;2,77;1,72;4,1;0;0;4;5;3;0;3;0;11,34;0;
MANCA;674;39;1;32;21;59;3,47;14,89;0;12,86;5,99;0;1,14;00:17:15;0,89;1,91;4,76;3,13;8,7;0,2;2;4;16;7;0;7;1,35;17,14;0;
MASTINO;491;28;7;16;13;30;2,46;11,35;0;6,27;5,5;0;1,8;00:17:15;1,12;1,28;3,16;2,63;6,09;1,34;2;0;4;7;0;7;6,57;13,11;0;
MURONI;766;44;54;52;37;103;4,12;19,89;0;22,68;10,49;0;19,42;00:17:15;1,37;2,96;6,84;4,85;13,46;7,11;2;10;25;17;0;17;41,8;27,93;0;
OGUNSEYE;507;29;8;33;22;55;2,74;20,57;0;16,64;7,7;0;5,47;00:17:15;1,52;3,28;6,55;4,28;10,94;1,65;6;1;17;8;0;8;8,38;24,01;0;
PARIGI;624;36;18;40;31;64;3,33;18,84;0;18,19;11,42;0;7,52;00:17:15;1,83;2,91;6,47;4,96;10,29;2,93;5;8;25;18;0;18;18,3;22,54;0;
PENNINGTON;476;28;17;19;14;33;2,42;13,38;0;9,63;3,97;0;5,11;00:17:15;0,83;2,02;3,99;2,99;6,98;3,54;1;3;9;6;0;6;16,87;15,63;0;
PISANO;546;32;11;25;16;42;2,83;15,53;0;10,44;6,52;0;4,13;00:17:15;1,19;1,91;4,6;2,98;7,61;1,97;4;3;7;10;0;10;10,76;16,51;0;
PITZALIS;746;43;62;41;33;103;4,01;19,64;0;19,01;11,82;0;18,35;00:17:15;1,58;2,55;5,52;4,47;13,74;8,3;4;8;12;13;0;13;43,47;27,18;0;
VALLOCCHIA;703;41;22;43;38;86;3,82;21,08;0;18,87;15,83;0;8,16;00:17:15;2,25;2,69;6,11;5,34;12,17;3,06;5;7;18;14;0;14;20,4;25,19;0;
VERDE;680;39;26;39;29;86;3,6;18,05;0;16,28;10,51;0;8,88;00:17:15;1,55;2,39;5,71;4,26;12,67;3,77;3;5;19;15;0;15;21,62;24,98;0;
ZUGARO;531;31;13;17;13;28;2,65;11,24;0;6,98;2,72;0;3,26;00:17:15;0,51;1,31;3,28;2,52;5,35;2,47;0;2;8;5;0;5;13,14;12,01;0;
