;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1513;177;574;29;18;542;14,29;4,07;0;6,7;4,35;20,32;6,28;00:08:31;0,29;0,44;1,95;1,16;35,85;37,93;1,11;3,33;12,83;6,83;0;6,83;526,25;46,08;0;
ALTARE ;1535;180;633;33;15;586;14,33;2,85;0;9,15;4,18;21,8;5,23;00:08:31;0,27;0,6;2,18;0,96;38,17;41,26;1;7;10;8;0;8;458,99;45,87;0;
BAH;1497;175;564;27;14;522;14,09;3,76;0;6,57;2,74;18,35;2,8;00:08:31;0,18;0,44;1,8;0,96;34,89;37,65;0;0;15;8;0;8;507,77;44,43;0;
BIANCU;1501;176;576;32;17;518;14,17;4,01;0;5,14;3,41;21,72;8,58;00:08:31;0,23;0,34;2,16;1,12;34,48;38,34;1;0;15;9;0;9;524,16;44,69;0;
CANDELA;1529;179;597;33;16;533;14,52;4,61;0;7,55;4,96;18,94;11,08;00:08:31;0,32;0,49;2,18;1,04;34,84;39,03;2;4;12;7;0;7;533,85;45,39;0;
COCCO;1512;177;605;35;16;553;14,23;3,71;0;9,16;6,06;21,17;10,08;00:08:31;0,4;0,61;2,34;1,09;36,58;40,04;2;5;16;5;0;5;533,34;45,94;0;
DALLA BERNARDINA ;1493;175;595;28;20;613;14,09;4;0;6,03;4,99;24,51;3,18;00:08:31;0,33;0,4;1,86;1,37;41,07;39,81;2;3;15;6;0;6;527,98;50,34;0;
DEMARCUS ;1519;178;579;22;20;523;14,23;3,24;0;4,57;5,86;19,8;1,06;00:08:31;0,39;0,3;1,44;1,31;34,45;38,14;2;2;11;12;0;12;566,95;43,52;0;
GOZZI;1500;176;525;29;21;446;14,09;3,51;0;4,9;4,69;18,34;1,46;00:08:31;0,31;0,33;1,91;1,39;29,71;34,98;1;2;12;6;0;6;523,55;39,29;0;
LA ROSA ;1536;180;553;29;12;539;14,45;3,71;0;8,4;3,56;19,85;7,02;00:08:31;0,23;0,55;1,89;0,78;35,13;36,02;1;5;15;3;0;3;524,67;45,69;0;
MANCA;1516;178;494;39;21;450;14,48;5,29;0;8,99;4,67;19,71;16,41;00:08:31;0,31;0,59;2,54;1,4;29,66;32,61;0;5;15;5;0;5;476,89;41,63;0;
MASTINO;1520;178;610;27;19;565;14,47;4,93;0;4,85;6,74;16,5;8,04;00:08:31;0,44;0,32;1,77;1,22;37,2;40,15;1;3;8;10;0;10;565,97;47,34;0;
MICELI;1504;176;559;24;19;513;14,1;3,36;0;5,81;5,32;20,52;4,2;00:08:31;0,35;0,39;1,58;1,29;34,09;37,15;2;4;11;10;0;10;553,79;43,58;0;
OGUNSEYE;1483;174;567;29;10;614;13,99;3,92;0;9,74;1,07;23,24;4,29;00:08:31;0,07;0,66;1,95;0,65;41,38;38,2;0;5;13;5;0;5;499,81;51,82;0;
PARIGI;1535;180;614;31;16;576;14,46;3,87;0;6,06;3,94;20,51;4,51;00:08:31;0,26;0,39;2,02;1,04;37,53;40,01;1;5;14;5;0;5;592,31;47,87;0;
PENNINGTON;1520;178;552;20;15;512;14,27;3,43;0;2,36;1,64;15,43;3,29;00:08:31;0,11;0,15;1,3;1,01;33,67;36,34;0;1;8;4;0;4;518,43;43,74;0;
PISANO;1486;174;571;29;18;551;14,09;4,45;0;5,75;4,21;21,66;4,93;00:08:31;0,28;0,39;1,95;1,23;37,08;38,38;2;2;13;7;0;7;557,51;48,73;0;
VALLOCCHIA;1527;179;586;35;16;554;14,39;3,88;0;9,94;4,64;22,62;3,38;00:08:31;0,3;0,65;2,26;1,08;36,25;38,36;2;7;16;7;0;7;558,85;47,03;0;
VERDE;1523;179;554;29;29;596;14,74;6,67;0;5,59;5,52;21,09;13,41;00:08:31;0,36;0,37;1,93;1,92;39,11;36,34;0;0;12;6;0;6;447,6;52,61;0;
